pre 4.0 15.0 0.0 1.0 375.0 0.0 25.0 2589.0 0.0 15.0 1.0 36.0 2.0 0.0 21.0 12.0 0.0 40.0 0.0 2.0 4.0 1.0 0.0 0.0 90.0 6461.0 185.0 178.0 0.0
pre 49.0 14.0 52.0 0.0 36.0 0.0 266.0 0.0 0.0 244.0 5.0 9.0 9.0 0.0 191.0 1.0 10.0 2583.0 2.0 0.0 0.0 29.0 0.0 0.0 0.0 30.0 2.0 51.0 23.0
pre 64.0 1.0 0.0 79.0 4.0 280.0 6549.0 805.0 0.0 1.0 1.0 82.0 106.0 12.0 9.0 194.0 988.0 706.0 23.0 287.0 111.0 20.0 5.0 17.0 39.0 0.0 36.0 1.0 67.0
pre 905.0 16.0 5.0 11.0 0.0 84.0 8823.0 149.0 281.0 33.0 4.0 67.0 4.0 0.0 0.0 1004.0 284.0 1265.0 257.0 179.0 0.0 0.0 9.0 36.0 5320.0 57.0 9.0 0.0 450.0
pre 0.0 0.0 466.0 35.0 1871.0 3339.0 3.0 367.0 868.0 332.0 316.0 899.0 470.0 0.0 64.0 332.0 41.0 195.0 44.0 266.0 68.0 279.0 119.0 395.0 61.0 450.0 32.0 86.0 10.0
pre 5274.0 3.0 124.0 86.0 3.0 2.0 35.0 3924.0 379.0 83.0 512.0 17.0 251.0 308.0 0.0 574.0 243.0 195.0 14.0 153.0 6.0 32.0 2.0 0.0 654.0 128.0 311.0 99.0 4.0
pre 26.0 100.0 1047.0 15.0 229.0 0.0 350.0 2.0 139.0 0.0 5.0 10.0 18.0 17.0 1.0 8.0 8.0 6.0 16.0 5.0 15.0 0.0 205.0 21.0 46.0 66.0 0.0 0.0 1.0
pre 3.0 576.0 248.0 13.0 25.0 135.0 53.0 3.0 411.0 13.0 1515.0 19.0 0.0 13.0 1.0 40.0 1.0 0.0 281.0 1.0 5.0 33.0 6.0 71.0 5.0 30.0 0.0 1.0 0.0
pre 153.0 23.0 30.0 488.0 26898.0 0.0 71.0 181.0 638.0 20.0 0.0 577.0 0.0 1.0 0.0 37.0 1662.0 57.0 30.0 0.0 73.0 0.0 7.0 21.0 2.0 0.0 0.0 4.0 1.0
pre 2.0 4.0 136.0 21.0 9.0 128.0 36.0 14.0 8.0 1009.0 100.0 7034.0 3.0 93.0 768.0 25.0 44.0 20.0 159.0 0.0 273.0 0.0 9.0 0.0 169.0 4.0 109.0 190.0 803.0
pre 7.0 12.0 346.0 79.0 2349.0 1077.0 84.0 48.0 19.0 23.0 553.0 340.0 1.0 6.0 0.0 3155.0 8.0 14.0 0.0 2.0 1196.0 1239.0 275.0 172.0 990.0 764.0 0.0 15.0 37.0
pre 120.0 7.0 4.0 18.0 12.0 0.0 51.0 82.0 43.0 53.0 232.0 0.0 0.0 0.0 33.0 154.0 49.0 608.0 29.0 5.0 73.0 562.0 11.0 0.0 24.0 4.0 97.0 0.0 858.0
pre 612.0 3.0 31.0 27.0 2.0 372.0 0.0 125.0 82.0 34.0 169.0 21.0 18.0 0.0 0.0 21.0 0.0 14.0 12.0 1088.0 0.0 0.0 13.0 0.0 11.0 2122.0 7.0 71.0 2837.0
pre 151.0 0.0 30.0 0.0 58.0 0.0 48.0 7.0 0.0 0.0 0.0 235.0 0.0 12.0 87.0 47.0 1.0 13.0 738.0 0.0 0.0 0.0 8.0 0.0 12.0 43.0 1205.0 0.0 5.0
pre 0.0 2.0 22.0 0.0 24.0 37.0 0.0 15.0 109.0 9.0 8.0 0.0 1.0 10.0 16.0 0.0 0.0 0.0 4.0 10.0 18.0 0.0 67.0 2204.0 85.0 0.0 1.0 0.0 0.0
pre 23.0 27.0 6.0 14.0 1.0 6.0 14.0 2.0 3.0 360.0 199.0 5.0 0.0 0.0 0.0 0.0 4.0 4.0 0.0 0.0 0.0 0.0 6.0 0.0 28.0 276233.0 0.0 0.0 0.0
pre 116.0 43.0 153.0 1.0 161.0 0.0 10.0 3.0 0.0 0.0 11.0 130.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 11.0 0.0 37.0 4.0 119.0 26.0 110.0 0.0 0.0 0.0
pre 0.0 134.0 2972.0 22.0 67.0 60.0 3.0 0.0 5.0 192.0 4.0 55.0 3.0 44.0 2.0 9.0 0.0 892.0 4.0 48.0 23.0 21.0 5.0 73.0 163.0 1416.0 0.0 17.0 90.0
post 0.0 1422.0 3.0 192.0 19.0 0.0 287.0 0.0 0.0 47.0 80.0 360.0 0.0 0.0 0.0 28.0 21.0 0.0 0.0 39.0 0.0 0.0 1.0 0.0 548.0 9035.0 0.0 126.0 0.0
post 0.0 52.0 9.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 0.0 0.0 553.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0
post 0.0 0.0 0.0 19.0 0.0 0.0 1.0 0.0 0.0 0.0 47.0 39.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 99.0 0.0 47.0 7.0 322.0 99.0 0.0 16.0 1391.0 87.0
post 8.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 77.0 0.0 2.0 0.0 1.0 55.0 417.0 0.0 783.0 0.0 17.0 3.0 5.0 101.0 0.0 0.0 2.0 0.0 0.0 11.0 1362.0
post 1.0 0.0 1.0 0.0 459.0 8.0 4.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 0.0 2.0 38.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 76.0 0.0 21.0 0.0
post 279.0 0.0 8.0 149.0 26.0 19.0 0.0 50.0 0.0 379.0 0.0 0.0 0.0 0.0 0.0 47.0 0.0 0.0 11.0 12.0 8.0 169.0 165.0 0.0 2.0 2.0 5.0 4.0 0.0
post 0.0 69.0 8.0 75.0 24.0 11.0 12.0 520.0 81.0 0.0 29.0 9.0 787.0 652.0 1054.0 196.0 2101.0 73.0 112.0 0.0 146.0 311.0 31.0 112.0 89.0 233.0 583.0 257.0 153.0
post 90.0 27.0 3.0 51.0 6.0 18.0 11.0 27.0 0.0 5.0 6.0 7.0 0.0 0.0 121.0 3.0 11.0 327.0 3.0 0.0 48.0 338.0 819.0 101.0 48.0 56.0 336.0 14.0 390.0
post 89.0 22.0 0.0 1.0 5.0 0.0 1.0 375.0 1385.0 0.0 0.0 2.0 58.0 6.0 93.0 201.0 168.0 0.0 23.0 49.0 197.0 188.0 2677.0 138.0 1443.0 1245.0 16.0 6.0 6.0
post 1.0 0.0 6.0 1429.0 1803.0 0.0 0.0 62.0 12.0 67.0 1598.0 311.0 107.0 297.0 29.0 6.0 87.0 20.0 0.0 6.0 0.0 0.0 1.0 0.0 9.0 0.0 0.0 0.0 97.0
post 32.0 37.0 14.0 103.0 2.0 0.0 6.0 146.0 12.0 0.0 0.0 0.0 919.0 14.0 10.0 6.0 0.0 11.0 12.0 10.0 247.0 0.0 1.0 203.0 101.0 18.0 61.0 655.0 2.0
post 2.0 17.0 1.0 53.0 8.0 12.0 48.0 136.0 90.0 18.0 15.0 3.0 11.0 0.0 0.0 6.0 4.0 5.0 168.0 0.0 299.0 0.0 0.0 0.0 0.0 0.0 1.0 584.0 43.0
post 12.0 4.0 7.0 150.0 214.0 17.0 85.0 459.0 81.0 17.0 0.0 69.0 205.0 44.0 42.0 2.0 14.0 0.0 43.0 12.0 10.0 240.0 53.0 53.0 46.0 234.0 1.0 24.0 29.0
post 0.0 2.0 0.0 0.0 19.0 24.0 2.0 2.0 11.0 0.0 58.0 0.0 491.0 380.0 0.0 33.0 20.0 92.0 42.0 120.0 0.0 0.0 181.0 190.0 5.0 14.0 27.0 0.0 20.0
post 0.0 0.0 8.0 303.0 41.0 73.0 900.0 23.0 198.0 9.0 0.0 0.0 0.0 0.0 28.0 156.0 0.0 0.0 16.0 1.0 0.0 8.0 68.0 3.0 32.0 0.0 115.0 10.0 228.0
post 0.0 5.0 9.0 0.0 1.0 0.0 11.0 54.0 41.0 0.0 15.0 10.0 0.0 65.0 0.0 27315.0 112.0 24.0 127.0 0.0 18.0 1.0 25.0 7.0 115.0 9.0 2.0 1.0 61.0
post 0.0 0.0 11.0 58.0 0.0 1.0 0.0 0.0 0.0 21.0 17.0 1.0 0.0 1478.0 31.0 0.0 0.0 1633.0 76.0 0.0 13.0 0.0 43.0 23.0 36.0 2.0 0.0 33.0 0.0
post 0.0 0.0 1.0 11.0 7.0 17.0 0.0 40.0 372.0 23.0 0.0 24.0 1.0 38.0 0.0 299.0 2.0 141.0 30.0 0.0 105.0 1.0 230.0 3.0 97.0 7.0 0.0 9.0 0.0
