pre 29.0 27.0 4.0 12.0 78.0 0.0 24.0 59.0 5.0 44.0 3.0 286.0 9.0 2.0 86.0 217.0 6.0 127.0 2.0 19.0 8.0 60.0 1.0 67.0 208.0 812.0 94.0 61.0 9.0
pre 97.0 117.0 404.0 4.0 47.0 0.0 453.0 1.0 22.0 203.0 64.0 105.0 147.0 0.0 10.0 40.0 29.0 303.0 64.0 35.0 2.0 36.0 0.0 0.0 0.0 230.0 27.0 168.0 212.0
pre 1647.0 1.0 1.0 492.0 316.0 81.0 148370.0 35438.0 0.0 6.0 163.0 241.0 426.0 31.0 15.0 270.0 98.0 693.0 10.0 870.0 6.0 23.0 25.0 95.0 170.0 55.0 118.0 153.0 589.0
pre 1383.0 202.0 309.0 55.0 6.0 235.0 573.0 476.0 1239.0 365.0 302.0 154.0 243.0 0.0 12.0 386.0 835.0 75.0 355.0 387.0 0.0 5.0 305.0 825.0 96.0 140.0 67.0 236.0 977.0
pre 0.0 11.0 5531.0 168.0 595.0 2361.0 287.0 255.0 1368.0 746.0 797.0 4395.0 605.0 0.0 250.0 532.0 711.0 707.0 359.0 2996.0 899.0 80.0 12.0 822.0 184.0 354.0 453.0 5232.0 426.0
pre 488.0 50.0 1943.0 311.0 27.0 42.0 33.0 317.0 576.0 263.0 3739.0 503.0 1338.0 345.0 0.0 12405.0 1341.0 2002.0 84.0 390.0 336.0 150.0 210.0 34.0 2081.0 2047.0 715.0 112.0 150.0
pre 100.0 2284.0 24195.0 6.0 720.0 6.0 484.0 21.0 115.0 6.0 26.0 9.0 60.0 156.0 26.0 39.0 507.0 52.0 26.0 2.0 8.0 0.0 2593.0 459.0 1564.0 115.0 4.0 0.0 23.0
pre 21.0 1409.0 157.0 73.0 106.0 1971.0 108.0 92.0 1204.0 541.0 37044.0 544.0 150.0 132.0 13.0 1099.0 18.0 595.0 39.0 17.0 106.0 123.0 172.0 60.0 77.0 201.0 3.0 26.0 13.0
pre 1335.0 150.0 318.0 1409.0 211.0 267.0 406.0 92.0 284.0 138.0 0.0 4703.0 0.0 807.0 1.0 74.0 175.0 86.0 256.0 962.0 3.0 0.0 215.0 17.0 258.0 10.0 24.0 13.0 5.0
pre 29.0 47.0 11.0 193.0 131.0 490.0 93.0 63.0 48.0 887.0 31.0 838.0 28.0 1333.0 5516.0 126764.0 276.0 176.0 1210.0 0.0 197.0 38.0 98.0 61.0 1054.0 138.0 482.0 520.0 2637.0
pre 58.0 383.0 209.0 4.0 1708.0 8654.0 191.0 16.0 34.0 485.0 1322.0 1276.0 912.0 83.0 103.0 1165.0 98.0 187.0 18.0 170.0 837.0 179.0 131.0 2023.0 1973.0 3432.0 76.0 154.0 210.0
pre 84.0 120.0 23.0 213.0 3878.0 0.0 336.0 475.0 236.0 225.0 829.0 1437.0 252.0 1.0 532.0 1271.0 189.0 6987.0 109.0 1073.0 2501.0 2049.0 177.0 20.0 1372.0 74.0 354.0 0.0 9990.0
pre 16951.0 129.0 122.0 273.0 127.0 33164.0 11.0 230.0 256.0 26.0 362.0 178.0 172.0 32.0 29.0 193.0 36.0 77.0 147.0 32299.0 29.0 10.0 331.0 2.0 602.0 12181.0 166.0 104.0 6800.0
pre 104.0 15.0 272.0 0.0 187.0 3.0 264.0 64.0 48.0 22.0 185.0 107.0 0.0 45.0 1595.0 236.0 105.0 223.0 20785.0 94.0 10.0 4.0 128.0 5.0 140.0 383.0 21998.0 16.0 67.0
pre 4.0 19.0 217.0 1.0 167.0 58.0 9.0 228.0 262.0 15.0 47.0 17.0 3.0 46.0 28.0 3.0 36.0 25.0 18.0 24.0 3.0 1.0 43.0 40119.0 2823.0 25.0 38.0 4.0 0.0
pre 47.0 50.0 33.0 121.0 32.0 108.0 46.0 30.0 40.0 16144.0 12036.0 380.0 28.0 4.0 0.0 0.0 482.0 73.0 15.0 31.0 5.0 183.0 56.0 10.0 84.0 31082.0 18.0 0.0 0.0
pre 660.0 260.0 88.0 66.0 103.0 0.0 78.0 19.0 2.0 25.0 64.0 75.0 2.0 1.0 0.0 57.0 11.0 444.0 6.0 99.0 3.0 28.0 67.0 48.0 41.0 6.0 3.0 5.0 2182.0
pre 22.0 396.0 36046.0 3109.0 183.0 33.0 33.0 8.0 180.0 226.0 231.0 297.0 34.0 20.0 78.0 59.0 30.0 224.0 30.0 274.0 21.0 202.0 29.0 67.0 98.0 69.0 37.0 222.0 10.0
post 7.0 581.0 174.0 247.0 776.0 6.0 203.0 0.0 6.0 410.0 513.0 51.0 0.0 0.0 0.0 66.0 47.0 190.0 0.0 8.0 0.0 0.0 16.0 0.0 960.0 20.0 15.0 67.0 11.0
post 0.0 145.0 863.0 50.0 6.0 0.0 0.0 0.0 0.0 0.0 0.0 204.0 6.0 0.0 818.0 0.0 11.0 0.0 0.0 1.0 5.0 0.0 73.0 49.0 0.0 0.0 0.0 0.0 0.0
post 0.0 0.0 0.0 51.0 0.0 0.0 88.0 0.0 0.0 123.0 750.0 383.0 5.0 0.0 0.0 0.0 11.0 0.0 2.0 552.0 0.0 22.0 237.0 0.0 491.0 3.0 2.0 230.0 160.0
post 264.0 0.0 63.0 2.0 58.0 12.0 0.0 0.0 0.0 0.0 347.0 0.0 59.0 1295.0 11.0 0.0 5355.0 0.0 185.0 19.0 59.0 111.0 0.0 12.0 5.0 0.0 1.0 289.0 400.0
post 35.0 0.0 9.0 0.0 2574.0 7.0 33.0 1.0 0.0 143.0 8.0 0.0 21.0 8.0 0.0 98.0 81.0 96.0 0.0 0.0 18.0 387.0 0.0 13.0 0.0 875.0 0.0 354.0 4.0
post 4454.0 0.0 3.0 40.0 376.0 237.0 0.0 147.0 0.0 681.0 1.0 6.0 2.0 11.0 3.0 51.0 24.0 4.0 8.0 41.0 33.0 0.0 10391.0 57.0 41.0 39.0 554.0 75.0 2.0
post 26.0 1177.0 712.0 49.0 64.0 463.0 29.0 239.0 840.0 927.0 43.0 90.0 1969.0 3120.0 1593.0 693.0 1067.0 263.0 323.0 6.0 731.0 1932.0 87.0 636.0 123.0 2427.0 1178.0 921.0 793.0
post 372.0 11.0 119.0 342.0 133.0 39.0 18.0 401.0 9.0 182.0 2.0 9.0 4.0 11.0 97.0 30.0 510.0 321.0 9.0 4.0 33.0 1982.0 1207.0 1081.0 246.0 507.0 930.0 681.0 119.0
post 189.0 400.0 29.0 68.0 1.0 8.0 2.0 2323.0 918.0 5.0 50.0 299.0 539.0 156.0 262.0 185.0 498.0 0.0 186.0 854.0 548.0 549.0 3848.0 1593.0 270.0 1444.0 696.0 27.0 110.0
post 47.0 51.0 66.0 2711.0 1328.0 0.0 0.0 74.0 41.0 164.0 2359.0 1102.0 334.0 446.0 163.0 55.0 228.0 144.0 28.0 37.0 0.0 21.0 17.0 0.0 2.0 11.0 0.0 44.0 525.0
post 174.0 60.0 50.0 57.0 65.0 1449.0 70.0 505.0 32.0 61.0 8.0 11.0 2822.0 278.0 18.0 3.0 17.0 86.0 149.0 232.0 357.0 187.0 11.0 71.0 216.0 80.0 240.0 191.0 28.0
post 27.0 185.0 75.0 483.0 133.0 54.0 398.0 265.0 235.0 219.0 51.0 4.0 18.0 39.0 0.0 3.0 7.0 52.0 711.0 8.0 24.0 11.0 40.0 0.0 0.0 2.0 13.0 200.0 132.0
post 435.0 185.0 71.0 1513.0 138.0 304.0 95.0 794.0 4791.0 49.0 5.0 507.0 500.0 433.0 256.0 35.0 55.0 246.0 108.0 87.0 54.0 505.0 318.0 100.0 567.0 594.0 33.0 577.0 246.0
post 32.0 34.0 1.0 14.0 80.0 6.0 8.0 33.0 89.0 10.0 80.0 26.0 3317.0 390.0 0.0 35.0 48.0 129.0 47.0 368.0 4.0 0.0 187.0 517.0 119.0 2023.0 111.0 45.0 23.0
post 29.0 10.0 44.0 206.0 93.0 780.0 8550.0 148.0 145.0 85.0 0.0 0.0 19.0 25.0 123.0 121.0 7.0 6.0 58.0 24.0 106.0 87.0 39.0 28.0 169.0 115.0 545.0 68.0 235.0
post 70.0 62.0 14.0 0.0 9.0 29.0 28.0 613.0 136.0 0.0 612.0 64.0 20.0 139.0 180.0 67.0 120.0 31.0 264.0 35.0 211.0 52.0 144.0 497.0 345.0 81.0 96.0 329.0 218.0
post 30.0 261.0 140.0 368.0 0.0 7.0 0.0 0.0 8.0 47.0 174.0 78.0 0.0 2992.0 137.0 12.0 55.0 259.0 258.0 5.0 460.0 10.0 1244.0 146.0 66.0 16.0 0.0 474.0 63.0
post 0.0 4.0 35.0 12.0 18.0 23.0 31.0 100.0 237.0 705.0 8.0 165.0 21.0 173.0 0.0 171.0 34.0 369.0 218.0 16.0 106.0 50.0 378.0 237.0 152.0 140.0 28.0 244.0 0.0
